2,2032,-97,9.00
1,46,-103,8.50
2,2033,-107,7.50
1,47,-104,8.50
2,2034,-99,9.00
1,48,-97,8.75
2,2035,-101,9.00
1,49,-106,6.25
2,2036,-98,8.75
1,50,-99,9.00
2,2037,-102,8.75
1,51,-99,9.00
2,2038,-99,8.75
1,52,-102,8.50
2,2039,-100,8.75
1,53,-106,8.25
2,2040,-104,8.25
2,2040,-104,8.25
1,54,-101,9.00
2,2041,-105,7.25
1,55,-100,9.00
2,2042,-114,-2.75
1,56,-102,9.25
2,2043,-113,0.75
1,57,-103,8.00
